date,product,quantity_sold,price,customer_age,customer_segment,season,revenue
2025-07-30,Product_13,7,355.7227685724373,30,Premium,Spring,2490.059380007061
2025-07-30,Product_14,11,193.8584348733652,34,Premium,Summer,2132.442783607017
2025-07-30,Product_15,9,69.50827283291956,52,Mid-Range,Summer,625.5744554962761
2025-07-30,Product_16,6,396.3955965008362,32,Mid-Range,Spring,2378.373579005017
2025-07-30,Product_17,9,73.24167867747096,29,Budget,Winter,659.1751080972386
2025-07-30,Product_18,8,150.86224203576035,52,Premium,Spring,1206.8979362860828
2025-07-30,Product_19,7,201.38388520782974,59,Budget,Winter,1409.6871964548081
2025-07-30,Product_20,7,109.73725276145018,20,Mid-Range,Fall,768.1607693301512
2025-07-31,Product_1,7,461.1061224019067,27,Premium,Fall,3227.742856813347
2025-07-31,Product_2,12,329.82642091256224,19,Premium,Fall,3957.9170509507467
2025-07-31,Product_3,10,443.9281760628971,32,Mid-Range,Summer,4439.281760628971
2025-07-31,Product_4,11,356.9234283309094,24,Mid-Range,Summer,3926.1577116400035
2025-07-31,Product_5,14,496.3754327016478,37,Mid-Range,Spring,6949.25605782307
2025-07-31,Product_6,9,286.3187594872967,25,Budget,Winter,2576.86883538567
2025-07-31,Product_7,9,74.19345858289608,64,Mid-Range,Spring,667.7411272460647
2025-07-31,Product_8,6,122.38638996095668,43,Budget,Winter,734.3183397657401
2025-07-31,Product_9,11,314.79469788592115,25,Mid-Range,Summer,3462.7416767451327
2025-07-31,Product_10,7,206.47784257593955,47,Budget,Summer,1445.3448980315768
2025-07-31,Product_11,11,100.8017604343776,62,Premium,Spring,1108.8193647781536
2025-07-31,Product_12,11,157.16288386339198,37,Mid-Range,Spring,1728.7917224973119
2025-07-31,Product_13,6,263.55682866538024,48,Budget,Fall,1581.3409719922815
2025-07-31,Product_14,10,283.1818415973544,46,Premium,Summer,2831.818415973544
2025-07-31,Product_15,11,470.56156646151237,47,Mid-Range,Fall,5176.177231076636
2025-07-31,Product_16,9,90.80566173804016,48,Budget,Fall,817.2509556423614
2025-07-31,Product_17,7,211.01335257533046,21,Mid-Range,Spring,1477.0934680273133
2025-07-31,Product_18,10,277.7221451260077,46,Premium,Spring,2777.221451260077
2025-07-31,Product_19,14,100.97041143748811,61,Premium,Spring,1413.5857601248335
2025-07-31,Product_20,7,359.51091047450353,47,Mid-Range,Spring,2516.576373321525
2025-08-01,Product_1,9,281.76264109277184,39,Budget,Summer,2535.8637698349467
2025-08-01,Product_2,5,256.78036296428934,49,Budget,Summer,1283.9018148214468
2025-08-01,Product_3,9,345.2362582244404,29,Mid-Range,Winter,3107.1263240199637
2025-08-01,Product_4,12,179.51661096980547,47,Budget,Spring,2154.1993316376656
2025-08-01,Product_5,8,202.69719575716744,22,Budget,Fall,1621.5775660573395
2025-08-01,Product_6,11,123.21432424436777,19,Premium,Fall,1355.3575666880456
2025-08-01,Product_7,9,285.6766857669348,23,Budget,Fall,2571.090171902413
2025-08-01,Product_8,10,217.58393918713156,60,Mid-Range,Fall,2175.8393918713155
2025-08-01,Product_9,8,167.14888876658026,60,Premium,Spring,1337.191110132642
2025-08-01,Product_10,5,106.13399348945833,52,Mid-Range,Fall,530.6699674472917
2025-08-01,Product_11,11,60.451341919322225,27,Premium,Fall,664.9647611125445
2025-08-01,Product_12,14,137.00852214856303,33,Budget,Summer,1918.1193100798823
2025-08-01,Product_13,14,161.34178857188914,39,Mid-Range,Summer,2258.785040006448
2025-08-01,Product_14,8,268.4463380368835,31,Mid-Range,Spring,2147.570704295068
2025-08-01,Product_15,12,158.4484805559813,57,Budget,Winter,1901.3817666717755
2025-08-01,Product_16,10,417.9440721503682,33,Premium,Summer,4179.440721503682
2025-08-01,Product_17,8,263.3580005578218,56,Mid-Range,Fall,2106.8640044625745
2025-08-01,Product_18,9,330.714843942539,18,Mid-Range,Winter,2976.433595482851
2025-08-01,Product_19,11,143.57225501555772,33,Budget,Fall,1579.2948051711348
2025-08-01,Product_20,10,237.2576580384613,37,Mid-Range,Spring,2372.576580384613
2025-08-02,Product_1,9,321.2498106340313,49,Premium,Winter,2891.2482957062816
2025-08-02,Product_2,8,189.97064956957402,19,Premium,Summer,1519.7651965565922
2025-08-02,Product_3,13,201.28883400771215,39,Mid-Range,Spring,2616.754842100258
2025-08-02,Product_4,15,413.34133259387335,22,Budget,Fall,6200.1199889081
2025-08-02,Product_5,14,426.7316166455671,19,Budget,Spring,5974.242633037939
2025-08-02,Product_6,17,289.8234195898235,56,Budget,Spring,4926.998133027
2025-08-02,Product_7,7,453.38483988909616,61,Premium,Winter,3173.6938792236733
2025-08-02,Product_8,4,381.5069013483527,58,Premium,Winter,1526.0276053934108
2025-08-02,Product_9,13,74.88571365018535,49,Budget,Spring,973.5142774524096
2025-08-02,Product_10,15,301.7630511581671,28,Budget,Fall,4526.445767372506
2025-08-02,Product_11,16,364.0069838330907,43,Budget,Summer,5824.111741329451
2025-08-02,Product_12,14,293.398174187836,48,Mid-Range,Spring,4107.574438629704
2025-08-02,Product_13,6,424.38913264300083,32,Mid-Range,Winter,2546.3347958580052
2025-08-02,Product_14,9,185.37670844063194,29,Premium,Fall,1668.3903759656876
2025-08-02,Product_15,16,79.46560991633503,43,Budget,Fall,1271.4497586613604
2025-08-02,Product_16,10,335.1292379533075,64,Budget,Spring,3351.292379533075
2025-08-02,Product_17,8,378.86027587061136,28,Premium,Summer,3030.882206964891
2025-08-02,Product_18,5,394.364240731024,39,Budget,Winter,1971.82120365512
2025-08-02,Product_19,10,54.977235546016026,45,Premium,Winter,549.7723554601603
2025-08-02,Product_20,9,353.0202117462204,39,Premium,Spring,3177.1819057159837
2025-08-03,Product_1,6,59.32750293598211,38,Premium,Spring,355.96501761589263
2025-08-03,Product_2,12,398.6537074735756,61,Budget,Fall,4783.844489682907
2025-08-03,Product_3,12,366.3973132842177,27,Mid-Range,Fall,4396.767759410613
2025-08-03,Product_4,9,305.3362566388731,55,Budget,Fall,2748.0263097498582
2025-08-03,Product_5,8,277.84598268895115,42,Budget,Winter,2222.767861511609
2025-08-03,Product_6,17,371.7985383726206,56,Premium,Summer,6320.575152334551
2025-08-03,Product_7,11,75.73788876063188,31,Budget,Fall,833.1167763669506
2025-08-03,Product_8,12,424.4852152946963,52,Premium,Spring,5093.8225835363555
2025-08-03,Product_9,3,140.5517845573104,26,Mid-Range,Fall,421.65535367193127
2025-08-03,Product_10,7,265.0049884066289,55,Premium,Spring,1855.0349188464024
2025-08-03,Product_11,13,269.0597411333599,54,Budget,Fall,3497.776634733679
2025-08-03,Product_12,9,399.7055898685056,21,Mid-Range,Winter,3597.3503088165508
2025-08-03,Product_13,11,136.84598168011314,32,Premium,Summer,1505.3057984812444
2025-08-03,Product_14,7,184.88738252257963,46,Budget,Winter,1294.2116776580574
2025-08-03,Product_15,9,348.3985822847346,27,Budget,Summer,3135.587240562611
2025-08-03,Product_16,10,235.74728359041728,50,Premium,Winter,2357.472835904173
2025-08-03,Product_17,8,184.4886303753096,24,Mid-Range,Winter,1475.909043002477
2025-08-03,Product_18,12,329.6404501129571,34,Budget,Fall,3955.6854013554857
2025-08-03,Product_19,11,88.95748561539546,21,Premium,Fall,978.5323417693501
2025-08-03,Product_20,11,405.4003573635242,27,Mid-Range,Fall,4459.403930998767
2025-08-04,Product_1,9,286.1371477554326,18,Budget,Summer,2575.234329798893
2025-08-04,Product_2,5,142.70922918892552,59,Budget,Winter,713.5461459446276
2025-08-04,Product_3,11,233.83216278525987,37,Mid-Range,Spring,2572.1537906378585
2025-08-04,Product_4,11,108.98456057517285,24,Premium,Spring,1198.8301663269012
2025-08-04,Product_5,14,327.4615008182081,26,Mid-Range,Spring,4584.461011454913
2025-08-04,Product_6,11,351.18528409326996,49,Mid-Range,Spring,3863.0381250259697
2025-08-04,Product_7,14,232.37866764530276,45,Mid-Range,Fall,3253.3013470342385
2025-08-04,Product_8,13,202.86071971143713,45,Mid-Range,Summer,2637.1893562486825
2025-08-04,Product_9,8,432.40313711351985,19,Mid-Range,Fall,3459.225096908159
2025-08-04,Product_10,8,309.2311596699989,21,Premium,Winter,2473.849277359991
2025-08-04,Product_11,13,350.1595724203176,34,Premium,Summer,4552.0744414641285
2025-08-04,Product_12,12,107.3836010308768,23,Budget,Spring,1288.6032123705218
2025-08-04,Product_13,5,370.99638241771044,25,Premium,Fall,1854.9819120885522
2025-08-04,Product_14,8,250.07484853539393,63,Mid-Range,Fall,2000.5987882831514
2025-08-04,Product_15,12,215.00079025416537,29,Mid-Range,Winter,2580.0094830499843
2025-08-04,Product_16,12,468.23188984196065,36,Mid-Range,Fall,5618.782678103527
2025-08-04,Product_17,15,74.27029423818684,46,Budget,Winter,1114.0544135728026
2025-08-04,Product_18,13,138.02288220475316,49,Premium,Summer,1794.297468661791
2025-08-04,Product_19,18,218.76803873916873,45,Mid-Range,Summer,3937.8246973050373
2025-08-04,Product_20,14,195.8180437050777,22,Budget,Summer,2741.452611871088
2025-08-05,Product_1,13,279.80773251972073,60,Premium,Spring,3637.5005227563697
2025-08-05,Product_2,9,230.40592365243316,29,Budget,Winter,2073.6533128718984
2025-08-05,Product_3,8,404.7300764781128,22,Premium,Summer,3237.840611824902
2025-08-05,Product_4,6,395.6002489249553,50,Budget,Summer,2373.6014935497315
2025-08-05,Product_5,14,397.5686492166274,48,Budget,Summer,5565.961089032784
2025-08-05,Product_6,11,216.20954866010558,42,Premium,Fall,2378.3050352611613
2025-08-05,Product_7,14,233.31581499265212,24,Budget,Spring,3266.4214098971297
2025-08-05,Product_8,12,374.20786783288645,56,Budget,Spring,4490.494413994637
2025-08-05,Product_9,16,105.88926487411888,42,Mid-Range,Winter,1694.228237985902
2025-08-05,Product_10,7,433.36382772138916,46,Mid-Range,Fall,3033.546794049724
2025-08-05,Product_11,9,293.5662070159374,28,Mid-Range,Fall,2642.0958631434364
2025-08-05,Product_12,17,431.84534920021196,38,Mid-Range,Spring,7341.370936403603
2025-08-05,Product_13,10,407.12134142107095,40,Premium,Spring,4071.2134142107097
2025-08-05,Product_14,8,218.4723884189656,23,Mid-Range,Summer,1747.7791073517249
2025-08-05,Product_15,14,95.70186949956664,55,Mid-Range,Winter,1339.826172993933
2025-08-05,Product_16,10,464.3736083644911,40,Mid-Range,Fall,4643.736083644911
2025-08-05,Product_17,18,205.07240737246548,27,Mid-Range,Winter,3691.3033327043786
2025-08-05,Product_18,12,218.1837607506444,52,Premium,Summer,2618.205129007733
2025-08-05,Product_19,9,459.07182547210704,22,Budget,Winter,4131.646429248964
2025-08-05,Product_20,11,462.8062413133649,35,Budget,Summer,5090.868654447014
2025-08-06,Product_1,9,168.30778410241336,38,Premium,Fall,1514.7700569217202
2025-08-06,Product_2,12,90.03032629072933,32,Premium,Winter,1080.363915488752
2025-08-06,Product_3,14,50.49861180370931,29,Budget,Fall,706.9805652519303
2025-08-06,Product_4,14,247.23251807988038,57,Mid-Range,Summer,3461.2552531183255
2025-08-06,Product_5,9,305.8580307323229,24,Mid-Range,Summer,2752.722276590906
2025-08-06,Product_6,7,171.652101409466,45,Premium,Winter,1201.564709866262
2025-08-06,Product_7,5,166.8873429944674,52,Premium,Fall,834.436714972337
2025-08-06,Product_8,8,210.55327042908837,24,Premium,Spring,1684.426163432707
2025-08-06,Product_9,8,168.38829632903452,35,Mid-Range,Summer,1347.1063706322761
2025-08-06,Product_10,7,436.2972820485099,37,Budget,Fall,3054.0809743395694
2025-08-06,Product_11,13,339.27907600076196,43,Mid-Range,Fall,4410.6279880099055
2025-08-06,Product_12,6,423.02607479700475,51,Budget,Fall,2538.1564487820287
2025-08-06,Product_13,9,437.2152123224806,56,Premium,Spring,3934.9369109023255
2025-08-06,Product_14,6,245.75447570276273,54,Budget,Summer,1474.5268542165763
2025-08-06,Product_15,14,264.90985188348793,31,Budget,Spring,3708.737926368831
2025-08-06,Product_16,6,490.0188194116901,32,Mid-Range,Spring,2940.1129164701406
2025-08-06,Product_17,8,417.57796056373286,33,Mid-Range,Winter,3340.623684509863
2025-08-06,Product_18,6,409.0524443717492,40,Budget,Fall,2454.3146662304953
2025-08-06,Product_19,7,312.6709432726897,51,Premium,Summer,2188.696602908828
2025-08-06,Product_20,15,257.51761679597126,37,Mid-Range,Winter,3862.764251939569
2025-08-07,Product_1,6,452.5748134916991,36,Mid-Range,Summer,2715.4488809501945
2025-08-07,Product_2,13,412.0506327142445,27,Mid-Range,Fall,5356.658225285179
2025-08-07,Product_3,9,282.5550083005112,51,Mid-Range,Summer,2542.9950747046005
2025-08-07,Product_4,7,171.72086088832208,57,Mid-Range,Spring,1202.0460262182546
2025-08-07,Product_5,18,116.27573178041,55,Budget,Fall,2092.96317204738
2025-08-07,Product_6,10,298.71756884958097,25,Budget,Summer,2987.1756884958095
2025-08-07,Product_7,8,183.2135089180774,38,Budget,Winter,1465.7080713446192
2025-08-07,Product_8,10,168.8971037688679,18,Premium,Spring,1688.9710376886792
2025-08-07,Product_9,9,97.60380546232363,62,Mid-Range,Spring,878.4342491609127
2025-08-07,Product_10,10,65.51272395124505,59,Mid-Range,Fall,655.1272395124505
2025-08-07,Product_11,7,402.50922015614896,35,Premium,Fall,2817.564541093043
2025-08-07,Product_12,9,98.59328002410734,40,Premium,Spring,887.3395202169661
2025-08-07,Product_13,15,449.8742599985346,33,Mid-Range,Fall,6748.11389997802
2025-08-07,Product_14,13,146.2022634174495,64,Mid-Range,Summer,1900.6294244268436
2025-08-07,Product_15,6,391.85406157919783,59,Budget,Fall,2351.124369475187
2025-08-07,Product_16,11,420.349766094625,42,Budget,Spring,4623.847427040875
2025-08-07,Product_17,7,406.6501649446025,22,Mid-Range,Summer,2846.5511546122175
2025-08-07,Product_18,4,442.7851190300555,28,Mid-Range,Fall,1771.140476120222
2025-08-07,Product_19,5,202.87438566539078,60,Mid-Range,Summer,1014.3719283269538
2025-08-07,Product_20,15,493.64981432709897,63,Premium,Winter,7404.747214906484
2025-08-08,Product_1,15,175.8176152745628,23,Budget,Fall,2637.264229118442
2025-08-08,Product_2,8,470.43414045406945,64,Mid-Range,Summer,3763.4731236325556
2025-08-08,Product_3,10,246.84804268523263,31,Mid-Range,Spring,2468.480426852326
2025-08-08,Product_4,12,75.61939694319369,61,Premium,Fall,907.4327633183243
2025-08-08,Product_5,9,403.2124111872667,43,Mid-Range,Winter,3628.9117006854003
2025-08-08,Product_6,11,404.3348748289276,44,Budget,Winter,4447.683623118203
2025-08-08,Product_7,4,138.78405251272926,31,Budget,Summer,555.136210050917
2025-08-08,Product_8,10,420.5806016596926,60,Mid-Range,Summer,4205.806016596926
2025-08-08,Product_9,8,120.91073132845881,46,Mid-Range,Summer,967.2858506276705
2025-08-08,Product_10,9,118.1442465354444,35,Budget,Summer,1063.2982188189997
2025-08-08,Product_11,9,414.0136795702826,35,Premium,Summer,3726.123116132543
2025-08-08,Product_12,8,180.59860593839363,31,Mid-Range,Winter,1444.788847507149
2025-08-08,Product_13,10,84.59502582271463,24,Mid-Range,Summer,845.9502582271464
2025-08-08,Product_14,13,480.354793665686,45,Premium,Fall,6244.612317653918
2025-08-08,Product_15,11,300.66807016814244,22,Mid-Range,Summer,3307.3487718495667
2025-08-08,Product_16,9,251.63487024454548,57,Premium,Winter,2264.7138322009096
2025-08-08,Product_17,10,276.8495197374773,32,Budget,Spring,2768.495197374773
2025-08-08,Product_18,19,351.7026247333317,51,Premium,Fall,6682.349869933302
2025-08-08,Product_19,3,437.7496933586907,22,Mid-Range,Spring,1313.249080076072
2025-08-08,Product_20,3,352.660499738413,21,Mid-Range,Fall,1057.9814992152392
2025-08-09,Product_1,12,382.7868768362694,34,Mid-Range,Spring,4593.442522035233
2025-08-09,Product_2,6,131.0688860263843,18,Premium,Summer,786.4133161583057
2025-08-09,Product_3,6,222.8418814043625,27,Mid-Range,Winter,1337.051288426175
2025-08-09,Product_4,8,313.16440685494547,51,Mid-Range,Spring,2505.3152548395637
2025-08-09,Product_5,4,328.73292215288825,50,Mid-Range,Fall,1314.931688611553
2025-08-09,Product_6,11,171.8119002792618,59,Premium,Spring,1889.9309030718798
2025-08-09,Product_7,8,488.74201335493143,44,Budget,Spring,3909.9361068394514
2025-08-09,Product_8,14,103.18368747255033,41,Premium,Summer,1444.5716246157046
2025-08-09,Product_9,12,100.52525667042123,60,Premium,Spring,1206.3030800450547
2025-08-09,Product_10,11,153.11758947551837,45,Budget,Spring,1684.293484230702
2025-08-09,Product_11,13,389.2609693665427,36,Mid-Range,Fall,5060.392601765056
2025-08-09,Product_12,9,66.44807980571758,19,Mid-Range,Fall,598.0327182514583
2025-08-09,Product_13,13,494.53960037161187,18,Premium,Fall,6429.014804830955
2025-08-09,Product_14,12,494.4782509369178,62,Mid-Range,Fall,5933.739011243013
2025-08-09,Product_15,10,121.85788848229666,42,Budget,Summer,1218.5788848229665
2025-08-09,Product_16,13,230.54147342518087,20,Mid-Range,Fall,2997.0391545273515
2025-08-09,Product_17,9,141.76280276260172,24,Budget,Winter,1275.8652248634155
2025-08-09,Product_18,2,233.60684556069566,42,Budget,Summer,467.2136911213913
2025-08-09,Product_19,6,289.7882664130308,32,Mid-Range,Summer,1738.7295984781847
2025-08-09,Product_20,14,420.2293780379012,21,Premium,Spring,5883.211292530616
2025-08-10,Product_1,20,66.11328401336752,19,Mid-Range,Winter,1322.2656802673505
2025-08-10,Product_2,12,494.10395202935206,23,Premium,Fall,5929.247424352225
2025-08-10,Product_3,6,473.2533319393082,52,Mid-Range,Summer,2839.5199916358492
2025-08-10,Product_4,8,306.68778452257635,51,Mid-Range,Fall,2453.502276180611
2025-08-10,Product_5,11,266.40337046521927,38,Premium,Winter,2930.437075117412
2025-08-10,Product_6,6,297.7901390604993,39,Mid-Range,Summer,1786.7408343629959
2025-08-10,Product_7,14,58.29841689015675,58,Premium,Spring,816.1778364621945
2025-08-10,Product_8,8,381.957211396493,46,Budget,Spring,3055.657691171944
2025-08-10,Product_9,11,273.39619294753186,31,Budget,Fall,3007.3581224228506
2025-08-10,Product_10,12,178.7179637604604,63,Mid-Range,Summer,2144.615565125525
2025-08-10,Product_11,5,257.69460147222685,59,Premium,Winter,1288.4730073611343
2025-08-10,Product_12,8,181.65551100560955,24,Premium,Summer,1453.2440880448764
2025-08-10,Product_13,7,364.9778476150909,22,Budget,Winter,2554.8449333056365
2025-08-10,Product_14,8,326.4953916940773,32,Budget,Fall,2611.9631335526183
2025-08-10,Product_15,12,224.64166959052656,31,Budget,Spring,2695.7000350863186
2025-08-10,Product_16,12,191.40887389607218,54,Budget,Fall,2296.906486752866
2025-08-10,Product_17,9,445.11648996887965,52,Budget,Fall,4006.048409719917
2025-08-10,Product_18,6,357.0073896417392,45,Premium,Winter,2142.044337850435
2025-08-10,Product_19,7,372.10181772633814,54,Budget,Spring,2604.712724084367
2025-08-10,Product_20,8,328.37251636800147,43,Budget,Spring,2626.9801309440118
2025-08-11,Product_1,9,83.85374760558085,23,Budget,Fall,754.6837284502276
2025-08-11,Product_2,6,76.66811901466147,64,Mid-Range,Summer,460.0087140879688
2025-08-11,Product_3,13,243.12718328312596,25,Premium,Spring,3160.6533826806376
2025-08-11,Product_4,13,468.7249806751052,27,Premium,Winter,6093.424748776368
2025-08-11,Product_5,11,286.11863550435726,63,Premium,Fall,3147.3049905479297
2025-08-11,Product_6,15,444.1480308920424,39,Mid-Range,Fall,6662.220463380636
2025-08-11,Product_7,10,93.44742891622514,27,Budget,Fall,934.4742891622514
2025-08-11,Product_8,7,375.9174837205983,36,Budget,Spring,2631.422386044188
2025-08-11,Product_9,15,160.40203473236502,49,Premium,Summer,2406.0305209854755
2025-08-11,Product_10,6,286.0232719110873,31,Budget,Spring,1716.139631466524
2025-08-11,Product_11,8,181.8144816593341,41,Budget,Winter,1454.5158532746727
2025-08-11,Product_12,6,370.5500120009335,35,Mid-Range,Fall,2223.300072005601
2025-08-11,Product_13,10,230.4000737467368,44,Premium,Fall,2304.0007374673683
2025-08-11,Product_14,7,257.9758216248172,35,Premium,Fall,1805.8307513737202
2025-08-11,Product_15,11,160.40541793168813,21,Budget,Winter,1764.4595972485695
2025-08-11,Product_16,12,176.65610688787734,46,Budget,Fall,2119.8732826545283
2025-08-11,Product_17,11,130.76406081920084,48,Budget,Winter,1438.404669011209
2025-08-11,Product_18,14,299.20934631568286,20,Premium,Fall,4188.93084841956
2025-08-11,Product_19,9,115.24863021415071,34,Mid-Range,Fall,1037.2376719273564
2025-08-11,Product_20,7,170.69117525256308,20,Budget,Winter,1194.8382267679417
2025-08-12,Product_1,14,288.70760959163897,24,Budget,Spring,4041.9065342829454
2025-08-12,Product_2,11,173.67408458491371,48,Budget,Summer,1910.4149304340508
2025-08-12,Product_3,11,314.82484688044775,44,Premium,Winter,3463.073315684925
2025-08-12,Product_4,10,56.37380200618809,55,Mid-Range,Fall,563.7380200618809
2025-08-12,Product_5,8,487.950254464975,20,Budget,Summer,3903.6020357198
2025-08-12,Product_6,7,378.4949853711981,30,Budget,Summer,2649.4648975983864
2025-08-12,Product_7,8,276.71860784621526,35,Budget,Summer,2213.748862769722
2025-08-12,Product_8,7,464.37706394793423,39,Premium,Spring,3250.6394476355395
2025-08-12,Product_9,13,441.39473642524007,62,Mid-Range,Spring,5738.1315735281205
2025-08-12,Product_10,8,214.94944397679672,29,Budget,Winter,1719.5955518143737
2025-08-12,Product_11,11,102.25813025727044,56,Budget,Winter,1124.8394328299748
2025-08-12,Product_12,14,163.50457643454115,36,Premium,Summer,2289.064070083576
2025-08-12,Product_13,9,143.910171258861,63,Budget,Summer,1295.191541329749
2025-08-12,Product_14,12,387.52584599397846,47,Premium,Spring,4650.310151927742
2025-08-12,Product_15,10,296.64945163085287,61,Mid-Range,Fall,2966.4945163085285
2025-08-12,Product_16,15,432.5441824212622,48,Premium,Spring,6488.162736318933
2025-08-12,Product_17,13,270.36533770887877,34,Mid-Range,Winter,3514.749390215424
2025-08-12,Product_18,13,396.394274710115,45,Budget,Spring,5153.125571231495
2025-08-12,Product_19,13,195.54027691721333,58,Mid-Range,Fall,2542.0235999237734
2025-08-12,Product_20,10,320.9678613578317,21,Budget,Fall,3209.678613578317
2025-08-13,Product_1,10,337.7300823168356,22,Premium,Spring,3377.300823168356
2025-08-13,Product_2,13,391.6791909507849,52,Mid-Range,Fall,5091.829482360204
2025-08-13,Product_3,10,409.7697801885894,24,Budget,Winter,4097.697801885894
2025-08-13,Product_4,11,174.42636903719455,33,Premium,Summer,1918.69005940914
2025-08-13,Product_5,8,223.27610068200025,43,Premium,Summer,1786.208805456002
2025-08-13,Product_6,6,143.21079088461119,37,Budget,Summer,859.2647453076671
2025-08-13,Product_7,11,386.52546673207115,21,Premium,Spring,4251.780134052783
2025-08-13,Product_8,10,171.8277186439581,49,Budget,Summer,1718.2771864395809
2025-08-13,Product_9,9,225.9586408020486,26,Premium,Winter,2033.6277672184374
2025-08-13,Product_10,12,411.3619140048444,20,Premium,Winter,4936.342968058132
2025-08-13,Product_11,18,202.9111881816219,49,Mid-Range,Summer,3652.401387269194
2025-08-13,Product_12,11,181.17513912549333,62,Premium,Winter,1992.9265303804266
2025-08-13,Product_13,7,343.0316448691548,19,Mid-Range,Summer,2401.2215140840835
2025-08-13,Product_14,9,488.91811359990083,45,Budget,Fall,4400.263022399107
2025-08-13,Product_15,10,78.18078610171938,22,Budget,Spring,781.8078610171938
2025-08-13,Product_16,12,425.65478206119394,31,Budget,Fall,5107.857384734327
2025-08-13,Product_17,11,104.72217541695085,62,Budget,Spring,1151.9439295864593
2025-08-13,Product_18,12,205.20415276621196,27,Premium,Fall,2462.4498331945433
2025-08-13,Product_19,15,237.52306968481625,61,Budget,Fall,3562.846045272244
2025-08-13,Product_20,10,373.432712047694,49,Premium,Fall,3734.32712047694
2025-08-14,Product_1,6,466.9546688826906,55,Premium,Fall,2801.7280132961437
2025-08-14,Product_2,11,95.90493212706265,64,Budget,Summer,1054.9542533976892
2025-08-14,Product_3,11,385.1638034532114,45,Budget,Summer,4236.801837985326
2025-08-14,Product_4,7,195.03157794855505,18,Budget,Spring,1365.2210456398855
2025-08-14,Product_5,10,455.85994806135903,20,Premium,Winter,4558.5994806135905
2025-08-14,Product_6,7,175.1975691323997,56,Premium,Spring,1226.382983926798
2025-08-14,Product_7,3,362.23787734066104,42,Budget,Fall,1086.7136320219831
2025-08-14,Product_8,10,124.14011016301471,47,Mid-Range,Spring,1241.4011016301472
2025-08-14,Product_9,16,481.07618539996247,53,Mid-Range,Winter,7697.2189663993995
2025-08-14,Product_10,9,51.945952367471286,55,Budget,Winter,467.5135713072416
2025-08-14,Product_11,17,154.78338979066132,47,Budget,Spring,2631.3176264412423
2025-08-14,Product_12,18,354.1748522143119,32,Premium,Winter,6375.1473398576145
2025-08-14,Product_13,11,434.0859034501273,48,Mid-Range,Spring,4774.944937951401
2025-08-14,Product_14,9,497.1007891822697,60,Premium,Winter,4473.907102640427
2025-08-14,Product_15,5,127.96728662279419,42,Budget,Fall,639.836433113971
2025-08-14,Product_16,10,188.21472786043327,40,Premium,Winter,1882.1472786043328
2025-08-14,Product_17,5,451.3334094686294,63,Budget,Fall,2256.667047343147
2025-08-14,Product_18,15,64.62496213116152,43,Budget,Spring,969.3744319674229
2025-08-14,Product_19,8,379.99482003754866,39,Budget,Spring,3039.9585603003893
2025-08-14,Product_20,9,240.37336535991298,33,Budget,Winter,2163.360288239217
2025-08-15,Product_1,9,359.96810894532877,34,Premium,Spring,3239.712980507959
2025-08-15,Product_2,8,286.20505482799194,44,Premium,Summer,2289.6404386239356
2025-08-15,Product_3,13,332.20034907818575,34,Premium,Spring,4318.604538016415
2025-08-15,Product_4,10,349.9986696077731,34,Premium,Winter,3499.986696077731
2025-08-15,Product_5,7,334.0606751585615,37,Mid-Range,Spring,2338.4247261099304
2025-08-15,Product_6,7,349.053340076185,19,Mid-Range,Summer,2443.373380533295
2025-08-15,Product_7,13,305.7565696860413,53,Premium,Winter,3974.8354059185367
2025-08-15,Product_8,9,371.25291126261686,40,Premium,Summer,3341.276201363552
2025-08-15,Product_9,8,399.21056294730204,45,Budget,Fall,3193.6845035784163
2025-08-15,Product_10,4,404.57093845752695,43,Mid-Range,Winter,1618.2837538301078
2025-08-15,Product_11,6,434.08089445680343,60,Mid-Range,Spring,2604.4853667408206
2025-08-15,Product_12,10,192.3810892262483,62,Premium,Fall,1923.8108922624829
2025-08-15,Product_13,7,385.5980438799586,29,Premium,Fall,2699.18630715971
2025-08-15,Product_14,7,475.9975810716482,34,Premium,Summer,3331.9830675015373
2025-08-15,Product_15,11,215.36063552081714,58,Budget,Winter,2368.9669907289885
2025-08-15,Product_16,13,399.9385020792326,45,Budget,Winter,5199.200527030023
2025-08-15,Product_17,12,181.1582500514397,28,Mid-Range,Spring,2173.899000617276
2025-08-15,Product_18,7,129.00616944859246,55,Mid-Range,Summer,903.0431861401472
2025-08-15,Product_19,9,250.89210146055086,62,Budget,Spring,2258.0289131449576
2025-08-15,Product_20,9,412.93947160097,28,Budget,Fall,3716.4552444087303
2025-08-16,Product_1,9,188.20513384517827,32,Premium,Fall,1693.8462046066045
2025-08-16,Product_2,13,182.7227156978888,43,Budget,Fall,2375.395304072554
2025-08-16,Product_3,11,174.95376582784584,46,Budget,Spring,1924.4914241063043
2025-08-16,Product_4,10,148.15444312511215,43,Premium,Fall,1481.5444312511215
2025-08-16,Product_5,10,324.9999467692477,40,Budget,Spring,3249.999467692477
2025-08-16,Product_6,14,159.50159834185132,28,Premium,Winter,2233.0223767859184
2025-08-16,Product_7,10,470.70626993122295,21,Budget,Summer,4707.06269931223
2025-08-16,Product_8,8,205.66897103189666,27,Premium,Spring,1645.3517682551733
2025-08-16,Product_9,9,294.07944063890534,59,Mid-Range,Fall,2646.714965750148
